provincia,partido,localidad,link indec,adsl,cablemodem,dial up,fibra optica,otros,satelital,wimax,wireless,total general,adls
corrientes,santo tomé,josé rafael gómez,18168010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,0.0
corrientes,santo tomé,santo tomé,18168040,2.394,0.0,0.0,0.0,0.0,1.0,0.0,1.312,3707.0,2.394
corrientes,santo tomé,garruchos,18168020,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
corrientes,sauce,sauce,18175010,0.0,552.0,0.0,0.0,0.0,2.0,0.0,0.0,554.0,0.0
entre rios,colón,arroyo barú,30008010,0.0,0.0,0.0,18.0,0.0,0.0,0.0,76.0,94.0,0.0
entre rios,colón,colón,30008020,1.399,1534.0,0.0,1.626,160.0,5.0,0.0,1.408,6132.0,1.399
entre rios,colón,colonia hugues,30008030,0.0,0.0,0.0,0.0,0.0,1.0,0.0,55.0,56.0,0.0
entre rios,colón,el colorado,30008100,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
entre rios,colón,hocker,30008050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0
entre rios,colón,la clarita,30008060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0
entre rios,colón,pueblo liebig's,30008080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,146.0,0.0
entre rios,colón,san josé,30008090,1.042,0.0,0.0,0.0,700.0,0.0,0.0,361.0,2103.0,1.042
entre rios,colón,ubajay,30008100,22.0,0.0,0.0,92.0,0.0,0.0,0.0,227.0,341.0,22.0
entre rios,colón,villa  elisa,30008110,860.0,1.0,0.0,947.0,5.0,0.0,0.0,262.0,2075.0,860.0
entre rios,colón,hambis,30008040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0
entre rios,colón,pueblo cazes,30008070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,0.0
entre rios,colón,el brillante,30008100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,0.0
entre rios,concordia,concordia,30015060,8.919,111.0,0.0,3.97,1.0,1.0,0.0,654.0,13656.0,8.919
entre rios,concordia,clodomiro ledesma,30015020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0
entre rios,concordia,pedernal,30015130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,0.0
entre rios,concordia,la criolla,30015090,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.0,28.0,0.0
entre rios,concordia,los charrúas,30015100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0,0.0
entre rios,concordia,calabacilla,30015010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0
entre rios,concordia,colonia ayuí,30015030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0
entre rios,concordia,estación yeruá,30015080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0
entre rios,concordia,estación yuquerí,30015083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0
entre rios,concordia,estancia grande,30015087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0
entre rios,concordia,nueva escocia,30015110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0
entre rios,concordia,osvaldo magnasco,30015120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0
entre rios,concordia,puerto yeruá,30015140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0
entre rios,diamante,aldea brasilera,30021010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,46.0,0.0
entre rios,diamante,aldea protestante,30021020,5.0,0.0,0.0,0.0,153.0,0.0,0.0,55.0,213.0,5.0
entre rios,diamante,aldea spatzenkutter,30021050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,0.0
entre rios,diamante,aldea valle maría,30021060,0.0,0.0,0.0,85.0,0.0,0.0,224.0,26.0,335.0,0.0
entre rios,diamante,colonia ensayo,30021070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0
entre rios,diamante,diamante,30021080,2.292,1130.0,0.0,0.0,0.0,0.0,0.0,390.0,3812.0,2.292
entre rios,diamante,general alvear,30021100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0
entre rios,diamante,general ramírez,30021120,603.0,1996.0,0.0,0.0,1.0,0.0,0.0,92.0,2692.0,603.0
entre rios,diamante,otros,sin datos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,124.0,0.0
entre rios,diamante,villa libertador san martín,30021150,892.0,0.0,0.0,0.0,1.0,0.0,0.0,442.0,1335.0,892.0
entre rios,diamante,strobel,30021120,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
entre rios,diamante,estación camps,30021090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,0.0
entre rios,diamante,general racedo,30021110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0
entre rios,federación,chajarí,30028010,952.0,5927.0,0.0,4.708,0.0,0.0,0.0,275.0,11862.0,952.0
entre rios,federación,colonia alemana,30028020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0
entre rios,federación,colonia ensanche sauce,30028090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,49.0,0.0
entre rios,federación,colonia la argentina,30028040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0
entre rios,federación,colonia peña,30028050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0
entre rios,federación,colonia santa maría,30028040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0,0.0
entre rios,federación,federación,30028070,1.058,0.0,0.0,1.0,0.0,0.0,0.0,176.0,1235.0,1.058
entre rios,federación,los conquistadores,30028080,0.0,131.0,0.0,0.0,0.0,0.0,0.0,377.0,508.0,0.0
entre rios,federación,san jaime de la frontera,30028090,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
entre rios,federación,san pedro,30028100,0.0,50.0,0.0,0.0,0.0,0.0,0.0,5.0,55.0,0.0
entre rios,federación,santa ana,30028110,0.0,16.0,0.0,119.0,0.0,0.0,0.0,0.0,135.0,0.0
entre rios,federación,villa del rosario,30028120,0.0,115.0,0.0,1.0,0.0,0.0,0.0,0.0,116.0,0.0
entre rios,federación,san ramón,30028105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,39.0,0.0
entre rios,federal,conscripto bernardi,30035010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,265.0,0.0
entre rios,federal,el cimarrón,30035020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0
entre rios,federal,federal,30035030,563.0,0.0,0.0,1.0,1.1,0.0,0.0,404.0,2068.0,563.0
entre rios,federal,nueva vizcaya,30035040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0
entre rios,federal,sauce de luna,30035050,0.0,4.0,0.0,3.0,0.0,1.0,0.0,557.0,565.0,0.0
entre rios,feliciano,san josé de feliciano,30042010,0.0,0.0,0.0,0.0,0.0,2.0,0.0,703.0,705.0,0.0
entre rios,feliciano,san víctor,30042020,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,31.0,1.0
entre rios,gualeguay,general galarza,30049030,2.0,0.0,0.0,0.0,0.0,0.0,0.0,606.0,608.0,2.0
entre rios,gualeguay,gualeguay,30049040,3.856,3594.0,0.0,1.0,753.0,1.0,0.0,1.106,9311.0,3.856
entre rios,gualeguaychú,aldea san antonio,30056010,0.0,188.0,0.0,0.0,0.0,1.0,0.0,0.0,189.0,0.0
entre rios,gualeguaychú,aldea san juan,30056020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0
entre rios,gualeguaychú,faustino m. parera,30056040,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
entre rios,gualeguaychú,gilbert,30056060,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0
entre rios,gualeguaychú,gualeguaychú,30056070,5.982,11149.0,1.0,4.523,1.0,1.0,0.0,2.108,23765.0,5.982
entre rios,gualeguaychú,larroque,30056090,262.0,0.0,0.0,364.0,0.0,0.0,0.0,443.0,1069.0,262.0
entre rios,gualeguaychú,pueblo general belgrano,30056100,0.0,1078.0,0.0,0.0,0.0,0.0,0.0,0.0,1078.0,0.0
entre rios,gualeguaychú,urdinarrain,30056110,806.0,1221.0,0.0,0.0,0.0,0.0,0.0,4.0,2031.0,806.0
entre rios,gualeguaychú,enrique carbó,30056030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,0.0
entre rios,islas del ibicuy,ceibas,30063020,16.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,48.0,16.0
entre rios,islas del ibicuy,ibicuy,30063030,480.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,579.0,480.0
entre rios,islas del ibicuy,médanos,30063040,16.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,42.0,16.0
entre rios,islas del ibicuy,otros,sin datos,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0
entre rios,islas del ibicuy,villa paranacito,30063060,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0
entre rios,la paz,bovril,30070010,0.0,1108.0,0.0,2.0,0.0,0.0,0.0,5.0,1115.0,0.0
entre rios,la paz,la paz,30070040,1.293,1434.0,0.0,2.332,0.0,0.0,0.0,941.0,6000.0,1.293
entre rios,la paz,piedras blancas,30070050,0.0,65.0,0.0,1.0,0.0,0.0,0.0,4.0,70.0,0.0
entre rios,la paz,pueblo arrúa (est. alcaraz),30070005,0.0,31.0,0.0,0.0,0.0,1.0,0.0,145.0,177.0,0.0
entre rios,la paz,san gustavo,30070070,0.0,0.0,0.0,32.0,83.0,0.0,0.0,184.0,299.0,0.0
entre rios,la paz,santa elena,30070080,1.381,236.0,0.0,0.0,0.0,0.0,0.0,437.0,2054.0,1.381
entre rios,la paz,colonia avigdor,30070020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,68.0,0.0
entre rios,la paz,el solar,30070030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0
entre rios,nogoyá,aranguren,30077010,0.0,305.0,0.0,0.0,0.0,1.0,0.0,93.0,399.0,0.0
entre rios,nogoyá,betbeder,30077020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
entre rios,nogoyá,don cristóbal,30077030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0
entre rios,nogoyá,febré,30077040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0
entre rios,nogoyá,hernández,30077050,143.0,0.0,0.0,0.0,0.0,1.0,0.0,125.0,269.0,143.0
entre rios,nogoyá,lucas gonzález,30077060,517.0,0.0,0.0,0.0,1.0,0.0,0.0,197.0,715.0,517.0
entre rios,nogoyá,nogoyá,30077070,2.273,0.0,0.0,0.0,697.0,0.0,0.0,716.0,3686.0,2.273
entre rios,nogoyá,otros,sin datos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0
entre rios,nogoyá,xx de setiembre,30077080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,41.0,0.0
entre rios,otros,otros,sin datos,0.0,0.0,0.0,0.0,7.199,0.0,0.0,0.0,7199.0,0.0
entre rios,paraná,cerrito,30084050,214.0,954.0,0.0,0.0,0.0,1.0,0.0,94.0,1263.0,214.0
entre rios,paraná,colonia avellaneda,30084060,392.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,450.0,392.0
entre rios,paraná,crespo,30084070,1.093,6164.0,0.0,19.0,0.0,0.0,0.0,94.0,7370.0,1.093
entre rios,paraná,crucesitas séptima sección,30084095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,118.0,0.0
entre rios,paraná,el ramblón,30084095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0
entre rios,paraná,hasenkamp,30084100,0.0,843.0,0.0,2.0,0.0,1.0,0.0,224.0,1070.0,0.0
entre rios,paraná,hernandarias,30084110,0.0,414.0,0.0,0.0,0.0,0.0,0.0,25.0,439.0,0.0
entre rios,paraná,la picada,30084120,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,7.0
entre rios,paraná,las tunas,30084130,0.0,0.0,0.0,0.0,0.0,1.0,0.0,54.0,55.0,0.0
entre rios,paraná,maría grande,30084140,0.0,1430.0,1.0,419.0,93.0,0.0,0.0,239.0,2182.0,0.0
entre rios,paraná,oro verde,30084150,349.0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,410.0,349.0
entre rios,paraná,otros,sin datos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0
entre rios,paraná,paraná,30084160,7.031,80744.0,14.0,4.674,7.0,1.0,0.0,1.204,93675.0,7.031
entre rios,paraná,san benito,30084200,147.0,1054.0,0.0,0.0,0.0,0.0,0.0,184.0,1385.0,147.0
entre rios,paraná,seguí,30084230,1.0,376.0,0.0,0.0,0.0,1.0,0.0,292.0,670.0,1.0
entre rios,paraná,tabossi,30084250,0.0,304.0,0.0,54.0,0.0,0.0,0.0,128.0,486.0,0.0
entre rios,paraná,viale,30084270,980.0,293.0,0.0,136.0,0.0,0.0,0.0,801.0,2210.0,980.0
entre rios,paraná,villa urquiza,30084300,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
entre rios,paraná,pueblo brugo,30084180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,0.0
entre rios,paraná,aldea maría luisa,30084010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0
entre rios,paraná,aldea san rafael,30084020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0
entre rios,paraná,el palenque,30084080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0
entre rios,paraná,el pingo,30084090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0
entre rios,paraná,sauce montrull,30084210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0
entre rios,san salvador,general campos,30088010,1.0,0.0,0.0,0.0,0.0,1.0,0.0,232.0,234.0,1.0
entre rios,san salvador,san salvador,30088020,482.0,0.0,0.0,720.0,1.0,0.0,0.0,2.0,1205.0,482.0
entre rios,tala,durazno,30091020,11.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,55.0,11.0
entre rios,tala,gobernador echagüe,30091040,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,22.0,0.0
entre rios,tala,gobernador mansilla,30091050,0.0,0.0,0.0,0.0,160.0,0.0,0.0,21.0,181.0,0.0
entre rios,tala,gobernador solá,30091060,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,25.0,0.0
entre rios,tala,maciá,30091090,0.0,209.0,0.0,0.0,180.0,0.0,0.0,0.0,389.0,0.0
entre rios,tala,rosario del tala,30091100,1.272,0.0,0.0,213.0,970.0,0.0,0.0,0.0,2455.0,1.272
entre rios,uruguay,1º de mayo,30098090,0.0,0.0,0.0,26.0,0.0,0.0,0.0,140.0,166.0,0.0
entre rios,uruguay,basavilbaso,30098010,832.0,0.0,0.0,789.0,0.0,0.0,0.0,816.0,2437.0,832.0
entre rios,uruguay,caseros,30098020,113.0,0.0,0.0,707.0,6.0,0.0,0.0,48.0,874.0,113.0
entre rios,uruguay,colonia elía,30098030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,155.0,0.0
entre rios,uruguay,concepción del uruguay,30098040,5.649,8429.0,6.0,5.933,0.0,0.0,0.0,2.986,23003.0,5.649
entre rios,uruguay,herrera,30098060,134.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,206.0,134.0
entre rios,uruguay,líbaros,30098080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,37.0,0.0
entre rios,uruguay,pronunciamiento,30098100,0.0,0.0,0.0,31.0,0.0,1.0,0.0,182.0,214.0,0.0
entre rios,uruguay,rocamora,30098110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,49.0,0.0
entre rios,uruguay,santa anita,30098120,0.0,0.0,0.0,305.0,0.0,0.0,0.0,54.0,359.0,0.0
entre rios,uruguay,villa mantero,30098130,43.0,0.0,0.0,196.0,0.0,1.0,0.0,33.0,273.0,43.0
entre rios,uruguay,villa san justo,30098140,0.0,0.0,0.0,455.0,0.0,0.0,0.0,52.0,507.0,0.0
entre rios,uruguay,villa san marcial (est. gobernador urquiza),30098150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,43.0,0.0
entre rios,uruguay,las moscas,30098070,0.0,0.0,0.0,7.0,0.0,0.0,0.0,46.0,53.0,0.0
entre rios,uruguay,estancia san pedro,30098030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0
entre rios,victoria,molino doll,30105040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0
entre rios,victoria,rincón de nogoyá,30105040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0
entre rios,victoria,victoria,30105060,4.355,3.0,0.0,2.0,0.0,0.0,0.0,352.0,4712.0,4.355
entre rios,villaguay,estación raíces,30113010,38.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,43.0,38.0
entre rios,villaguay,ingeniero miguel sajaroff,30113020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0,0.0
entre rios,villaguay,jubileo,30113030,0.0,0.0,0.0,16.0,0.0,0.0,0.0,65.0,81.0,0.0
entre rios,villaguay,villa clara,30113060,80.0,0.0,0.0,49.0,0.0,1.0,0.0,68.0,198.0,80.0
entre rios,villaguay,villa domínguez,30113070,0.0,0.0,0.0,30.0,0.0,0.0,0.0,114.0,144.0,0.0
entre rios,villaguay,villaguay,30113080,1.446,0.0,0.0,3.361,1.0,0.0,0.0,1.265,6073.0,1.446
entre rios,villaguay,paso de la laguna,30113050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,39.0,0.0
formosa,bermejo,fortín soledad,34007003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0
formosa,bermejo,la rinconada,34007007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0
formosa,bermejo,laguna yema,34007010,0.0,0.0,0.0,0.0,0.0,2.0,0.0,76.0,78.0,0.0
formosa,bermejo,lamadrid,34007015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0
formosa,bermejo,los chiriguanos,34007020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,0.0
formosa,bermejo,pozo de maza,34007030,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,17.0,0.0
formosa,bermejo,pozo del mortero,34007040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0
formosa,bermejo,vaca perdida,34007050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0
formosa,bermejo,guadalcazar,34007005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0
formosa,formosa,colonia pastoril,34014010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0
formosa,formosa,formosa,34014020,10.588,25680.0,0.0,6.303,10.0,5.0,0.0,7.692,50278.0,10.588
formosa,formosa,gran guardia,34014030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0
formosa,formosa,mariano boedo,34014040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,0.0
formosa,formosa,mojón de fierro,34014050,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,29.0,0.0
formosa,formosa,san hilario,34014060,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,29.0,0.0
formosa,formosa,villa del carmen,34014070,0.0,0.0,0.0,61.0,0.0,2.0,0.0,28.0,91.0,0.0
formosa,laishi,banco payaguá,34021010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,0.0
formosa,laishi,general lucio victorio mansilla,34021020,14.0,0.0,0.0,0.0,0.0,2.0,0.0,167.0,183.0,14.0
formosa,laishi,herradura,34021030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,116.0,0.0
formosa,laishi,otros,sin datos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,132.0,0.0
formosa,laishi,san francisco de laishi,34021040,0.0,0.0,0.0,0.0,0.0,3.0,0.0,208.0,211.0,0.0
formosa,laishi,tatané,34021050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,43.0,0.0
formosa,laishi,villa escolar,34021060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,102.0,0.0
formosa,matacos,ingeniero guillermo n. juárez,34028010,216.0,0.0,0.0,0.0,0.0,1.0,0.0,252.0,469.0,216.0
formosa,patiño,bartolomé de las casas,34035010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,7.0,0.0
formosa,patiño,comandante fontana,34035030,0.0,0.0,0.0,0.0,29.0,0.0,0.0,681.0,710.0,0.0
formosa,patiño,estanislao del campo,34035050,37.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,194.0,37.0
formosa,patiño,fortín cabo 1º lugones,34035060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,145.0,0.0
formosa,patiño,fortín sargento 1º leyes,34035070,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,7.0,0.0
formosa,patiño,ibarreta,34035080,240.0,0.0,0.0,0.0,0.0,3.0,0.0,518.0,761.0,240.0
formosa,patiño,juan g. bazán,34035090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0
formosa,patiño,las lomitas,34035100,479.0,0.0,0.0,870.0,0.0,5.0,0.0,231.0,1585.0,479.0
formosa,patiño,otros,sin datos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0,0.0
formosa,patiño,posta cambio zalazar,34035110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0
formosa,patiño,pozo del tigre,34035120,36.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,226.0,36.0
formosa,patiño,san martín ii,34035140,0.0,0.0,0.0,1.0,0.0,0.0,0.0,369.0,370.0,0.0
formosa,patiño,subteniente perín,34035150,0.0,0.0,0.0,0.0,0.0,1.0,0.0,71.0,72.0,0.0
formosa,patiño,villa general güemes,34035160,0.0,0.0,0.0,2.0,0.0,0.0,0.0,446.0,448.0,0.0
formosa,patiño,villa general manuel belgrano,34035170,0.0,0.0,0.0,1.0,0.0,0.0,0.0,448.0,449.0,0.0
formosa,patiño,san martín i,34035130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0
formosa,pilagás,buena vista,34042010,0.0,0.0,0.0,3.0,0.0,0.0,0.0,412.0,415.0,0.0
formosa,pilagás,el espinillo,34042020,0.0,0.0,0.0,0.0,0.0,2.0,0.0,300.0,302.0,0.0
formosa,pilagás,misión tacaagle,34042040,0.0,0.0,0.0,0.0,0.0,1.0,0.0,149.0,150.0,0.0
formosa,pilagás,tres lagunas,34042060,24.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,121.0,24.0
formosa,pilagás,laguna gallo,34042030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0
formosa,pilcomayo,clorinda,34049010,1.256,27.0,0.0,2.395,15.0,1.0,0.0,83.0,3777.0,1.256
formosa,pilcomayo,laguna blanca,34049020,42.0,0.0,1.0,315.0,0.0,0.0,0.0,630.0,988.0,42.0
formosa,pilcomayo,laguna naick-neck,34049030,113.0,0.0,0.0,0.0,0.0,2.0,0.0,363.0,478.0,113.0
formosa,pilcomayo,palma sola,34049040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0
formosa,pilcomayo,riacho he-he,34049060,0.0,0.0,0.0,1.0,0.0,0.0,0.0,414.0,415.0,0.0
formosa,pilcomayo,siete palmas,34049080,17.0,0.0,0.0,1.0,0.0,0.0,0.0,82.0,100.0,17.0
formosa,pilcomayo,puerto pilcomayo,34049050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0
formosa,pilcomayo,riacho negro,34049070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0
formosa,pirané,colonia campo villafañe,34056010,0.0,0.0,0.0,52.0,0.0,0.0,0.0,98.0,150.0,0.0
formosa,pirané,el colorado,34056020,1.408,0.0,0.0,71.0,0.0,5.0,0.0,605.0,2089.0,1.408
formosa,pirané,palo santo,34056030,0.0,173.0,0.0,0.0,0.0,1.0,0.0,291.0,465.0,0.0
formosa,pirané,pirané,34056040,0.0,0.0,0.0,957.0,100.0,4.0,0.0,513.0,1574.0,0.0
formosa,pirané,villa kilómetro 213,34056050,0.0,0.0,0.0,0.0,0.0,1.0,0.0,230.0,231.0,0.0
formosa,ramón lista,el potrillo,34063010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
formosa,ramón lista,el quebracho,34063030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0
formosa,ramón lista,general mosconi,34063020,0.0,0.0,0.0,8.0,0.0,3.0,0.0,33.0,44.0,0.0
formosa,ramón lista,otros,sin datos,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0
jujuy,cochinoca,abra pampa,38007020,0.0,0.0,0.0,0.0,0.0,3.0,0.0,221.0,224.0,0.0
jujuy,cochinoca,puesto del marquéz,38007060,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0
jujuy,cochinoca,la redonda,38007055,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
jujuy,doctor manuel belgrano,guerrero,38021010,75.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,75.0
jujuy,doctor manuel belgrano,lozano (ap. chañi),38021040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,111.0,0.0
jujuy,doctor manuel belgrano,san salvador de jujuy (est. jujuy),38021060,8.668,39547.0,0.0,33.453,36.0,4.0,0.0,140.0,81848.0,8.668
jujuy,doctor manuel belgrano,yala,38021070,0.0,0.0,0.0,0.0,153.0,1.0,0.0,3.0,157.0,0.0
jujuy,doctor manuel belgrano,la almona,38021020,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0
jujuy,doctor manuel belgrano,dr. manuel belgrano,38021065,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,9.0,0.0
jujuy,doctor manuel belgrano,león,38021030,0.0,504.0,0.0,0.0,0.0,1.0,0.0,0.0,505.0,0.0
jujuy,el carmen,el carmen,38014040,470.0,720.0,0.0,0.0,0.0,2.0,0.0,1.0,1193.0,470.0
jujuy,el carmen,los lapachos (est. maquinista verón),38014050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
jujuy,el carmen,manantiales,38014060,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
jujuy,el carmen,monterrico,38014070,0.0,718.0,0.0,0.0,0.0,1.0,0.0,10.0,729.0,0.0
